CategoryID,City,Customer Company,Country,EmployeeID,PostalCode,ProductID,ShipperID,SupplierID,Discount,Freight,Quantity,QuantityPerUnit,UnitPrice,UnitsInStock,UnitsOnOrder,Profit,OrderYear,OrderMonth
3,6,34,6,7,14,62,2,29,0.0,60.34,30,30,27.96,17,0,77.1,2005,11
4,9,20,6,3,18,12,2,5,0.0,31.17,36,20,10.11,86,0,78.84,2005,11
4,6,34,6,7,14,34,2,16,0.0,60.34,30,12,7.75,111,0,29.7,2005,11
5,6,34,6,7,14,64,2,12,0.0,60.34,24,1,35.35,22,80,146.4,2005,11
8,9,20,6,3,18,36,2,17,0.0,31.17,40,20,7.85,112,0,56.0,2005,11
2,33,85,18,5,49,72,1,14,0.0,26.28,40,30,12.81,14,0,154.0,2005,11
7,33,85,18,5,49,7,1,3,0.05,26.28,16,40,39.04,15,0,94.88,2005,11
8,33,85,18,5,49,46,1,21,0.05,26.28,20,40,11.98,95,0,58.2,2005,11
1,20,80,0,5,36,11,1,5,0.25,58.26,15,25,28.24,22,30,107.1,2005,11
3,20,80,0,5,36,16,1,7,0.0,58.26,18,24,8.88,29,0,27.9,2005,11
1,36,42,20,9,76,1,2,1,0.25,52.19,35,10,18.38,39,0,105.35,2005,11
4,59,77,20,3,12,34,2,16,0.0,50.83,14,12,7.99,111,0,17.22,2005,11
7,59,77,20,3,12,28,2,12,0.1,50.83,60,1,43.28,26,0,388.2,2005,11
8,59,77,20,3,12,10,2,4,0.1,50.83,18,20,7.08,31,0,15.84,2005,11
2,6,34,6,8,14,63,2,7,0.0,22.22,20,68,19.25,24,0,67.0,2005,11
1,32,87,18,6,44,24,1,10,0.0,75.34,20,100,4.37,20,0,9.4,2005,11
3,32,87,18,6,44,21,1,8,0.0,75.34,40,1,10.59,3,40,72.4,2005,11
5,32,87,18,6,44,22,1,9,0.0,75.34,6,90,3.66,104,0,6.06,2005,11
1,54,49,4,2,5,31,2,14,0.05,65.67,20,20,8.17,0,70,12.8,2005,11
1,21,88,5,2,35,1,2,1,0.0,67.48,50,10,20.52,39,0,257.5,2005,11
2,64,7,6,8,46,77,2,12,0.0,56.31,25,1,12.12,32,0,29.25,2005,11
2,64,7,6,8,46,72,2,14,0.0,56.31,25,30,11.12,14,0,54.0,2005,11
3,21,88,5,2,35,21,2,8,0.0,67.48,30,1,9.49,3,40,21.3,2005,11
4,21,88,5,2,35,50,2,23,0.0,67.48,40,1,16.51,65,0,117.6,2005,11
5,64,7,6,8,46,56,2,26,0.0,56.31,14,15,41.39,21,10,101.08,2005,11
1,54,13,4,2,7,70,2,7,0.05,65.19,40,15,26.16,15,10,47.2,2005,11
1,54,13,4,2,7,31,2,14,0.05,65.19,20,20,8.24,0,70,14.2,2005,11
8,54,13,4,2,7,40,2,19,0.05,65.19,24,1,19.45,123,0,74.64,2005,11
2,35,69,1,2,81,63,2,7,0.15,42.61,80,68,20.59,24,0,375.2,2005,12
3,35,69,1,2,81,16,2,7,0.15,42.61,21,24,8.77,29,0,30.24,2005,12
3,35,69,1,2,81,59,2,28,0.15,42.61,40,105,8.31,79,0,64.8,2005,12
4,35,69,1,2,81,35,2,16,0.15,42.61,70,14,5.62,20,0,31.5,2005,12
8,35,69,1,2,81,46,2,21,0.0,42.61,30,40,12.15,95,0,92.4,2005,12
1,32,87,18,6,44,1,1,1,0.2,56.88,5,10,20.31,39,0,24.7,2005,12
1,32,87,18,6,44,71,1,15,0.2,56.88,60,10,28.72,26,0,133.8,2005,12
3,32,87,18,6,44,68,1,8,0.2,56.88,40,1,13.53,6,10,154.4,2005,12
4,32,87,18,6,44,34,1,16,0.2,56.88,12,12,8.74,111,0,23.76,2005,12
1,11,14,20,8,75,31,2,14,0.25,36.46,2,20,7.88,0,70,0.7,2005,12
2,11,14,20,8,75,66,2,2,0.0,36.46,50,15,18.46,4,100,94.0,2005,12
1,20,80,0,5,36,75,1,12,0.2,62.36,7,1,7.36,125,0,5.25,2005,12
1,20,80,0,5,36,31,1,14,0.2,62.36,70,20,9.07,0,70,107.8,2005,12
6,20,80,0,5,36,17,1,7,0.0,62.36,33,36,25.94,0,0,217.47,2005,12
1,60,31,18,5,47,1,1,1,0.0,59.28,25,10,18.23,39,0,71.5,2005,12
1,41,24,12,8,40,75,2,12,0.0,29.44,10,1,7.63,125,0,10.2,2005,12
7,41,24,12,8,40,14,2,6,0.0,29.44,12,21,24.65,35,0,51.48,2005,12
7,41,24,12,8,40,28,2,12,0.0,29.44,18,1,43.87,26,0,127.08,2005,12
8,41,24,12,8,40,40,2,19,0.0,29.44,21,1,17.82,123,0,31.08,2005,12
1,53,21,5,9,38,31,2,14,0.0,53.85,20,20,9.15,0,70,32.4,2005,12
4,53,21,5,9,38,32,2,14,0.0,53.85,4,30,19.68,9,40,18.24,2005,12
3,24,6,16,1,65,16,3,7,0.0,32.38,20,24,9.6,29,0,45.4,2005,12
3,24,6,16,1,65,62,3,29,0.0,32.38,20,30,30.23,17,0,96.8,2005,12
3,0,22,6,8,43,16,2,7,0.0,43.08,20,24,8.96,29,0,32.6,2005,12
3,0,22,6,8,43,59,2,28,0.0,43.08,8,105,8.53,79,0,14.72,2005,12
4,0,22,6,8,43,43,2,20,0.0,43.08,24,1,11.74,17,10,30.24,2005,12
3,35,69,1,9,81,16,2,7,0.0,46.29,3,24,9.67,29,0,7.02,2005,12
4,35,69,1,9,81,43,2,20,0.0,46.29,6,1,12.39,17,10,11.46,2005,12
5,35,69,1,9,81,42,2,20,0.0,46.29,6,1,13.53,26,0,15.48,2005,12
2,44,58,6,8,55,53,2,24,0.0,77.22,10,6,66.18,0,0,138.0,2005,12
7,44,58,6,8,55,14,2,6,0.0,77.22,30,21,21.79,35,0,42.9,2005,12
8,44,58,6,8,55,58,2,27,0.0,77.22,30,20,44.59,62,0,222.6,2005,12
1,20,80,0,5,36,31,1,14,0.0,51.06,8,20,8.24,0,70,5.68,2005,12
2,20,80,0,5,36,63,1,7,0.0,51.06,9,68,20.5,24,0,41.4,2005,12
3,20,80,0,5,36,69,1,15,0.0,51.06,30,100,2.13,26,0,14.4,2005,12
8,20,80,0,5,36,41,1,19,0.0,51.06,35,1,9.05,85,0,61.95,2005,12
1,35,2,1,9,73,31,2,14,0.05,59.44,70,20,8.7,0,70,81.9,2005,12
3,35,2,1,9,73,16,2,7,0.05,59.44,56,24,10.24,29,0,162.96,2005,12
3,35,2,1,9,73,60,2,28,0.05,59.44,80,53,5.46,19,0,81.6,2005,12
1,35,79,1,2,77,1,2,1,0.0,50.65,8,10,18.02,39,0,21.2,2005,12
3,35,79,1,2,77,69,2,15,0.0,50.65,3,100,2.19,26,0,1.62,2005,12
3,69,45,16,1,63,19,3,8,0.1,73.33,30,1,9.69,25,0,68.7,2005,12
3,69,45,16,1,63,21,3,8,0.1,73.33,12,1,9.27,3,40,5.88,2005,12
5,69,45,16,1,63,64,3,12,0.0,73.33,28,1,32.12,22,80,80.36,2005,12
1,25,72,1,9,74,70,2,7,0.0,28.88,30,15,29.13,15,10,124.5,2005,12
4,25,72,1,9,74,34,2,16,0.0,28.88,14,12,8.38,111,0,22.68,2005,12
1,69,45,16,1,63,71,3,15,0.0,21.15,8,10,29.78,26,0,26.32,2005,12
4,69,45,16,1,63,35,3,16,0.0,21.15,21,14,6.58,20,0,29.61,2005,12
1,20,80,0,5,36,24,1,10,0.15,44.22,15,100,4.85,20,0,14.25,2005,12
5,20,80,0,5,36,22,1,9,0.0,44.22,15,90,3.51,104,0,12.9,2005,12
4,69,45,16,1,63,43,3,20,0.05,63.37,40,1,11.93,17,10,58.0,2005,12
8,69,45,16,1,63,18,3,7,0.05,63.37,20,18,24.3,42,0,44.2,2005,12
8,69,45,16,1,63,41,3,19,0.05,63.37,12,1,9.13,85,0,22.2,2005,12
1,27,11,8,9,15,2,2,1,0.0,71.33,3,10,19.47,17,40,9.9,2005,12
1,27,11,8,9,15,75,2,12,0.0,71.33,42,1,7.36,125,0,31.5,2005,12
1,27,11,8,9,15,31,2,14,0.0,71.33,50,20,7.85,0,70,16.0,2005,12
3,27,11,8,9,15,68,2,8,0.0,71.33,45,1,11.73,6,10,92.7,2005,12
3,35,69,1,3,81,20,2,8,0.1,64.15,15,1,83.94,40,0,291.75,2005,12
6,35,69,1,3,81,17,2,7,0.1,64.15,25,36,24.45,0,0,127.5,2005,12
8,35,69,1,3,81,37,2,17,0.1,64.15,18,21,4.03,11,50,10.8,2005,12
8,35,69,1,3,81,41,2,19,0.1,64.15,6,1,10.4,85,0,18.72,2005,12
3,44,58,6,7,55,16,2,7,0.1,58.95,30,24,9.97,29,0,79.2,2005,12
3,44,58,6,7,55,60,2,28,0.1,58.95,20,53,4.95,19,0,10.2,2005,12
1,41,23,12,1,40,31,3,14,0.05,76.2,3,20,8.72,0,70,3.57,2005,12
2,41,23,12,1,40,65,3,2,0.05,76.2,10,40,9.06,76,0,3.8,2005,12
3,41,23,12,1,40,16,3,7,0.05,76.2,15,24,8.75,29,0,21.3,2005,12
3,64,7,6,7,46,21,2,8,0.05,43.34,40,1,9.81,3,40,41.2,2005,12
6,64,7,6,7,46,51,2,24,0.05,43.34,30,10,93.96,20,0,336.6,2005,12
1,27,11,8,9,15,24,2,10,0.0,40.99,20,100,4.92,20,0,20.4,2006,1
2,27,11,8,9,15,8,2,3,0.0,40.99,10,20,18.2,6,0,20.6,2006,1
4,27,11,8,9,15,12,2,5,0.0,40.99,4,20,9.82,86,0,7.6,2006,1
1,21,88,5,3,35,70,2,7,0.25,32.34,30,15,27.75,15,10,83.1,2006,1
3,21,88,5,3,35,19,2,8,0.25,32.34,7,1,8.42,25,0,7.14,2006,1
4,21,88,5,3,35,35,2,16,0.25,32.34,9,14,6.01,20,0,7.56,2006,1
8,21,88,5,3,35,58,2,27,0.25,32.34,30,20,43.78,62,0,198.3,2006,1
2,62,46,18,5,27,15,1,6,0.05,53.28,12,30,6.43,39,0,17.4,2006,1
7,62,46,18,5,27,28,1,12,0.05,53.28,8,1,46.92,26,0,80.88,2006,1
3,47,26,18,4,51,16,1,7,0.0,43.51,3,24,8.66,29,0,3.99,2006,1
4,57,61,16,3,66,35,2,16,0.2,25.96,35,14,6.0,20,0,29.05,2006,1
5,57,61,16,3,66,56,2,26,0.2,25.96,14,15,39.64,21,10,76.58,2006,1
6,57,61,16,3,66,45,2,21,0.2,25.96,40,100,9.33,5,70,35.6,2006,1
7,57,61,16,3,66,28,2,12,0.2,25.96,5,1,42.11,26,0,26.5,2006,1
2,34,39,15,5,19,65,1,2,0.0,20.61,40,40,10.36,76,0,67.2,2006,1
3,34,39,15,5,19,68,1,8,0.0,20.61,10,1,12.13,6,10,24.6,2006,1
3,34,39,15,5,19,59,1,28,0.0,20.61,9,105,8.39,79,0,15.3,2006,1
1,42,19,11,1,72,11,3,5,0.05,61.99,15,25,30.78,22,30,145.2,2006,1
5,42,19,11,1,72,56,3,26,0.05,61.99,60,15,40.17,21,10,360.0,2006,1
1,12,56,2,9,9,31,2,14,0.0,42.38,1,20,8.19,0,70,0.66,2006,1
2,45,15,18,7,33,65,2,2,0.0,23.05,12,40,10.16,76,0,17.76,2006,1
3,45,15,18,7,33,16,2,7,0.0,23.05,10,24,10.1,29,0,27.7,2006,1
3,45,15,18,7,33,62,2,29,0.0,23.05,10,30,27.35,17,0,19.6,2006,1
7,39,40,6,7,48,28,2,12,0.0,54.96,3,1,49.92,26,0,39.33,2006,1
5,18,81,0,4,53,42,1,20,0.15,70.13,28,1,13.54,26,0,72.52,2006,1
7,18,81,0,4,53,14,1,6,0.15,70.13,11,21,21.99,35,0,17.93,2006,1
1,52,29,4,3,6,31,2,14,0.0,67.56,10,20,8.16,0,70,6.3,2006,1
1,36,42,20,3,76,75,2,12,0.1,35.9,15,1,8.32,125,0,25.65,2006,1
2,52,29,4,3,6,38,2,18,0.0,67.56,5,4,74.45,17,0,60.35,2006,1
2,28,17,6,8,17,72,2,14,0.0,57.2,7,30,12.16,14,0,22.4,2006,1
2,28,17,6,8,17,44,2,20,0.0,57.2,16,7,71.63,27,0,71.36,2006,1
3,36,42,20,3,76,16,2,7,0.1,35.9,12,24,9.98,29,0,31.8,2006,1
3,28,17,6,8,17,59,2,28,0.0,57.2,45,105,8.69,79,0,90.0,2006,1
4,36,42,20,3,76,32,2,14,0.1,35.9,10,30,20.36,9,40,52.4,2006,1
8,36,42,20,3,76,40,2,19,0.0,35.9,50,1,19.43,123,0,154.5,2006,1
8,28,17,6,8,17,18,2,7,0.0,57.2,24,18,27.46,42,0,128.88,2006,1
1,5,27,10,6,23,5,1,2,0.1,43.47,15,100,5.79,0,0,16.05,2006,1
2,5,27,10,6,23,4,1,2,0.1,43.47,10,15,23.91,53,0,45.7,2006,1
5,5,27,10,6,23,22,1,9,0.0,43.47,40,90,3.23,104,0,23.2,2006,1
2,41,64,12,9,39,53,2,24,0.0,52.32,25,6,65.61,0,0,330.75,2006,1
4,41,64,12,9,39,34,2,16,0.0,52.32,40,12,7.38,111,0,24.8,2006,1
6,41,64,12,9,39,17,2,7,0.0,52.32,18,36,24.37,0,0,90.36,2006,1
2,69,45,16,1,63,72,3,14,0.0,28.5,12,30,12.55,14,0,43.08,2006,1
3,69,45,16,1,63,33,3,15,0.0,28.5,14,25,24.3,112,0,57.4,2006,1
6,69,45,16,1,63,17,3,7,0.0,28.5,100,36,24.36,0,0,501.0,2006,1
7,69,45,16,1,63,7,3,3,0.0,28.5,45,40,36.21,15,0,139.5,2006,1
8,69,45,16,1,63,40,3,19,0.0,28.5,42,1,16.67,123,0,13.86,2006,1
2,32,87,18,6,44,63,1,7,0.0,31.92,30,68,19.07,24,0,95.1,2006,1
3,32,87,18,6,44,68,1,8,0.0,31.92,18,1,12.49,6,10,50.76,2006,1
4,32,87,18,6,44,35,1,16,0.0,31.92,15,14,5.86,20,0,10.35,2006,1
8,32,87,18,6,44,18,1,7,0.0,31.92,30,18,23.2,42,0,33.3,2006,1
1,41,23,12,1,40,1,3,1,0.0,31.24,10,10,21.94,39,0,65.7,2006,1
1,41,23,12,1,40,31,3,14,0.0,31.24,20,20,8.25,0,70,14.4,2006,1
1,24,6,16,1,65,75,3,12,0.0,33.52,20,1,8.36,125,0,35.0,2006,1
2,41,23,12,1,40,44,3,20,0.0,31.24,21,7,76.76,27,0,201.39,2006,1
2,42,19,11,1,72,38,3,18,0.2,70.35,49,4,86.2,17,0,1167.18,2006,1
2,24,6,16,1,65,77,3,12,0.0,33.52,18,1,11.95,32,0,18.0,2006,1
2,24,6,16,1,65,39,3,18,0.0,33.52,10,3,62.72,69,0,145.5,2006,1
3,42,19,11,1,72,68,3,8,0.2,70.35,30,1,12.52,6,10,85.5,2006,1
4,42,19,11,1,72,35,3,16,0.2,70.35,60,14,5.55,20,0,22.8,2006,1
4,0,22,6,7,43,32,2,14,0.15,72.72,24,30,17.84,9,40,65.28,2006,1
8,0,22,6,7,43,36,2,17,0.0,72.72,60,20,8.58,112,0,127.8,2006,1
1,15,53,11,1,79,31,3,14,0.25,79.63,20,20,7.81,0,70,5.6,2006,1
3,15,53,11,1,79,16,3,7,0.25,79.63,50,24,8.53,29,0,60.0,2006,1
5,15,53,11,1,79,42,3,20,0.25,79.63,40,1,13.87,26,0,116.8,2006,1
3,27,11,8,3,15,26,2,11,0.1,31.69,12,1,30.47,15,0,52.08,2006,1
3,28,17,6,7,17,16,2,7,0.0,23.98,65,24,10.28,29,0,191.75,2006,1
4,27,11,8,3,15,50,2,23,0.1,31.69,20,1,15.02,65,0,29.0,2006,1
6,28,17,6,7,17,17,2,7,0.25,23.98,35,36,23.54,0,0,146.65,2006,1
8,27,11,8,3,15,30,2,13,0.0,31.69,30,1,23.61,10,0,27.0,2006,1
8,27,11,8,3,15,73,2,17,0.0,31.69,15,100,1.04,101,0,2.25,2006,1
1,45,30,18,6,33,1,1,1,0.0,52.39,3,10,18.5,39,0,9.39,2006,1
3,45,30,18,6,33,21,1,8,0.0,52.39,6,1,10.69,3,40,11.46,2006,1
8,45,30,18,6,33,10,1,4,0.0,52.39,10,20,6.57,31,0,3.7,2006,1
1,55,74,16,1,60,75,3,12,0.0,64.13,21,1,7.87,125,0,26.46,2006,1
2,55,74,16,1,60,15,3,6,0.0,64.13,10,30,7.09,39,0,21.1,2006,1
1,54,62,4,3,5,75,2,12,0.2,45.26,50,1,7.79,125,0,59.0,2006,1
2,29,36,6,7,41,65,2,2,0.05,75.2,30,40,9.28,76,0,18.0,2006,1
7,29,36,6,7,41,14,2,6,0.05,75.2,15,21,23.07,35,0,40.65,2006,1
8,29,36,6,7,41,41,2,19,0.05,75.2,9,1,9.74,85,0,22.14,2006,1
3,46,63,17,7,59,69,2,15,0.15,62.91,10,100,1.93,26,0,2.8,2006,1
3,46,63,17,7,59,60,2,28,0.15,62.91,24,53,5.12,19,0,16.32,2006,1
6,46,63,17,7,59,29,2,12,0.0,62.91,10,1,115.76,0,0,150.2,2006,1
1,60,31,18,5,47,31,1,14,0.05,75.08,50,20,9.15,0,70,81.0,2006,1
3,10,60,3,4,69,25,1,11,0.25,49.79,12,1,12.8,76,0,23.4,2006,1
3,10,60,3,4,69,27,1,11,0.0,49.79,40,1,39.8,49,0,149.6,2006,1
4,10,60,3,4,69,43,1,20,0.25,49.79,30,1,12.38,17,10,57.0,2006,1
2,52,33,4,3,1,77,2,12,0.0,35.34,20,1,12.32,32,0,27.4,2006,1
3,52,33,4,3,1,26,2,11,0.0,35.34,6,1,33.29,15,0,42.96,2006,1
4,52,33,4,3,1,35,2,16,0.0,35.34,20,14,6.42,20,0,25.0,2006,1
1,28,17,6,7,17,1,2,1,0.0,34.85,30,10,21.3,39,0,177.9,2006,1
2,28,17,6,7,17,44,2,20,0.0,34.85,24,7,74.21,27,0,168.96,2006,1
3,28,17,6,7,17,62,2,29,0.0,34.85,48,30,27.63,17,0,107.52,2006,1
4,28,17,6,7,17,43,2,20,0.0,34.85,40,1,11.44,17,10,38.4,2006,1
5,28,17,6,7,17,42,2,20,0.2,25.1,100,1,13.91,26,0,296.0,2006,1
6,28,17,6,7,17,29,2,12,0.0,34.85,40,1,120.62,0,0,795.2,2006,1
8,28,17,6,7,17,18,2,7,0.2,25.1,40,18,26.3,42,0,168.4,2006,1
4,69,45,16,1,63,35,3,16,0.0,72.58,4,14,6.08,20,0,3.64,2006,1
2,64,7,6,7,46,4,2,2,0.2,28.66,16,15,22.39,53,0,48.8,2006,1
3,64,7,6,7,46,60,2,28,0.0,28.66,20,53,5.18,19,0,14.8,2006,1
4,64,7,6,7,46,43,2,20,0.0,28.66,3,1,11.18,17,10,2.1,2006,1
5,64,7,6,7,46,56,2,26,0.2,28.66,30,15,39.37,21,10,156.0,2006,1
1,29,36,6,8,41,2,2,1,0.0,40.63,40,10,19.7,17,40,141.2,2006,1
3,29,36,6,8,41,68,2,8,0.0,40.63,40,1,11.61,6,10,77.6,2006,1
6,43,5,6,7,34,51,2,24,0.0,29.2,40,10,101.2,20,0,738.4,2006,1
7,43,5,6,7,34,14,2,6,0.0,29.2,9,21,22.8,35,0,21.96,2006,1
7,29,36,6,8,41,7,2,3,0.0,40.63,35,40,37.68,15,0,159.95,2006,1
1,42,19,11,1,72,1,3,1,0.0,66.64,20,10,20.18,39,0,96.2,2006,1
2,42,19,11,1,72,77,3,12,0.05,66.64,60,1,14.06,32,0,186.6,2006,1
1,44,58,6,7,55,24,2,10,0.0,25.5,3,100,4.37,20,0,1.41,2006,1
3,44,58,6,7,55,19,2,8,0.1,25.5,15,1,9.35,25,0,29.25,2006,1
3,44,58,6,7,55,21,2,8,0.1,25.5,25,1,10.05,3,40,31.75,2006,1
4,44,58,6,7,55,35,2,16,0.1,25.5,30,14,6.13,20,0,28.8,2006,1
7,44,58,6,7,55,14,2,6,0.0,25.5,21,21,24.21,35,0,80.85,2006,1
1,42,19,11,1,72,31,3,14,0.05,76.39,42,20,7.74,0,70,8.82,2006,2
3,43,5,6,7,34,69,2,15,0.25,44.79,65,100,1.8,26,0,9.75,2006,2
3,43,5,6,7,34,61,2,29,0.25,44.79,120,20,25.98,113,0,448.8,2006,2
4,43,5,6,7,34,35,2,16,0.25,44.79,30,14,5.86,20,0,20.7,2006,2
1,57,61,16,3,66,75,2,12,0.2,57.12,30,1,7.47,125,0,25.8,2006,2
2,57,61,16,3,66,63,2,7,0.2,57.12,24,68,18.86,24,0,71.04,2006,2
5,57,61,16,3,66,56,2,26,0.2,57.12,5,15,35.91,21,10,8.7,2006,2
1,69,45,16,1,63,71,3,15,0.0,36.64,9,10,28.44,26,0,17.55,2006,2
3,69,45,16,1,63,27,3,11,0.0,36.64,50,1,41.49,49,0,271.5,2006,2
2,35,69,1,3,81,77,2,12,0.0,22.56,12,1,13.5,32,0,30.6,2006,2
2,35,69,1,3,81,53,2,24,0.0,22.56,15,6,60.53,0,0,122.25,2006,2
3,35,52,1,9,71,62,2,29,0.0,71.49,10,30,30.51,17,0,51.2,2006,2
2,53,21,5,9,38,77,2,12,0.0,33.98,15,1,12.84,32,0,28.35,2006,2
2,53,21,5,9,38,39,2,18,0.0,33.98,6,3,54.84,69,0,40.02,2006,2
3,53,21,5,3,38,59,2,28,0.0,44.73,35,105,8.66,79,0,68.95,2006,2
3,53,21,5,9,38,27,2,11,0.0,33.98,25,1,43.09,49,0,175.75,2006,2
8,53,21,5,3,38,13,2,6,0.0,44.73,60,25,23.7,24,0,155.4,2006,2
2,24,6,16,1,65,77,3,12,0.25,47.74,5,1,13.09,32,0,10.7,2006,2
1,6,34,6,7,14,75,2,12,0.1,50.87,36,1,7.89,125,0,46.08,2006,2
3,0,22,6,8,43,49,2,23,0.05,28.49,25,1,19.33,10,60,97.5,2006,2
5,0,22,6,8,43,22,2,9,0.0,28.49,48,90,3.33,104,0,32.64,2006,2
6,6,34,6,7,14,29,2,12,0.0,50.87,36,1,132.34,0,0,1137.6,2006,2
2,5,27,10,6,23,72,1,14,0.15,39.12,30,30,11.23,14,0,68.1,2006,2
2,5,27,10,6,23,39,1,18,0.15,39.12,2,3,61.32,69,0,26.3,2006,2
8,5,27,10,6,23,36,1,17,0.0,39.12,30,20,7.94,112,0,44.7,2006,2
1,42,19,11,1,72,71,3,15,0.05,56.22,15,10,32.29,26,0,87.0,2006,2
3,42,19,11,1,72,16,3,7,0.05,56.22,30,24,9.46,29,0,63.9,2006,2
3,42,19,11,1,72,59,3,28,0.05,56.22,20,105,7.95,79,0,25.2,2006,2
3,42,19,11,1,72,60,3,28,0.05,56.22,70,53,5.44,19,0,70.0,2006,2
3,33,85,18,5,49,68,1,8,0.0,41.01,10,1,12.74,6,10,30.7,2006,2
5,33,85,18,5,49,52,1,24,0.0,41.01,8,14,72.76,38,0,15.6,2006,2
1,16,71,14,8,0,2,2,1,0.0,25.3,10,10,19.17,17,40,30.0,2006,2
3,16,71,14,8,0,68,2,8,0.0,25.3,15,1,12.66,6,10,44.85,2006,2
3,16,71,14,8,0,54,2,25,0.0,25.3,3,24,37.9,21,0,22.89,2006,2
5,43,5,6,8,34,56,2,26,0.0,67.94,28,15,41.26,21,10,198.52,2006,2
1,0,22,6,7,43,2,2,1,0.0,54.09,35,10,20.55,17,40,153.3,2006,2
8,0,22,6,7,43,41,2,19,0.15,54.09,25,1,9.55,85,0,56.75,2006,2
1,16,71,14,8,0,1,2,1,0.0,38.74,6,10,19.75,39,0,26.28,2006,2
1,16,71,14,8,0,2,2,1,0.0,38.74,10,10,20.55,17,40,43.8,2006,2
3,16,71,14,8,0,60,2,28,0.0,38.74,15,53,5.28,19,0,12.6,2006,2
1,60,31,18,5,47,70,1,7,0.0,28.57,20,15,27.81,15,10,56.6,2006,2
6,60,31,18,5,47,17,1,7,0.0,28.57,30,36,23.9,0,0,136.5,2006,2
8,62,46,18,4,27,36,1,17,0.25,67.44,21,20,7.58,112,0,23.73,2006,2
1,35,69,1,3,81,11,2,5,0.0,60.78,14,25,26.11,22,30,70.14,2006,2
1,53,21,5,9,38,75,2,12,0.0,65.88,40,1,8.52,125,0,76.4,2006,2
2,35,69,1,3,81,39,2,18,0.0,60.78,5,3,59.61,69,0,57.2,2006,2
3,35,69,1,3,81,21,2,8,0.0,60.78,8,1,10.92,3,40,17.12,2006,2
8,53,21,5,9,38,13,2,6,0.1,65.88,8,25,27.4,24,0,50.32,2006,2
1,69,45,16,1,63,70,3,7,0.05,66.7,15,15,26.44,15,10,21.9,2006,2
1,69,45,16,1,63,71,3,15,0.05,66.7,15,10,30.29,26,0,57.0,2006,2
2,69,45,16,1,63,38,3,18,0.05,66.7,15,4,75.67,17,0,199.35,2006,2
3,69,45,16,1,63,59,3,28,0.15,40.88,30,105,8.75,79,0,61.8,2006,2
5,69,45,16,1,63,56,3,26,0.0,66.7,14,15,40.11,21,10,83.16,2006,2
3,42,19,11,1,72,21,3,8,0.0,75.31,42,1,9.14,3,40,15.12,2006,2
5,42,19,11,1,72,22,3,9,0.0,75.31,40,90,3.27,104,0,24.8,2006,2
1,6,34,6,8,14,70,2,7,0.0,60.94,20,15,27.34,15,10,47.2,2006,3
1,6,34,6,8,14,71,2,15,0.0,60.94,15,10,32.47,26,0,89.7,2006,3
3,6,34,6,8,14,19,2,8,0.0,60.94,5,1,9.89,25,0,12.45,2006,3
5,6,34,6,8,14,23,2,9,0.0,60.94,10,100,9.64,61,0,22.1,2006,3
1,41,23,12,1,40,2,3,1,0.0,42.88,20,10,17.76,17,40,31.8,2006,3
3,41,23,12,1,40,68,3,8,0.2,42.88,18,1,12.93,6,10,58.68,2006,3
1,26,75,7,9,20,24,2,10,0.05,29.81,12,100,4.12,20,0,2.64,2006,3
3,26,75,7,9,20,59,2,28,0.05,29.81,6,105,8.92,79,0,13.38,2006,3
1,36,42,20,9,76,71,2,15,0.0,25.36,20,10,33.16,26,0,133.4,2006,3
2,36,42,20,9,76,53,2,24,0.0,25.36,12,6,63.44,0,0,132.72,2006,3
3,6,34,6,7,14,62,2,29,0.0,64.75,15,30,30.72,17,0,79.95,2006,3
3,36,42,20,9,76,60,2,28,0.0,25.36,20,53,4.95,19,0,10.2,2006,3
8,6,34,6,7,14,73,2,17,0.15,64.75,35,100,1.18,101,0,10.15,2006,3
5,56,28,9,4,30,64,1,12,0.0,56.71,9,1,30.45,22,80,10.8,2006,3
6,56,28,9,4,30,29,1,12,0.0,56.71,20,1,119.49,0,0,375.0,2006,3
6,64,7,6,7,46,17,2,7,0.25,46.34,15,36,27.02,0,0,115.05,2006,3
1,67,4,6,7,50,2,2,1,0.05,63.3,30,10,19.27,17,40,93.0,2006,3
1,64,7,6,8,46,75,2,12,0.1,32.07,8,1,7.03,125,0,3.36,2006,3
3,67,4,6,7,50,33,2,15,0.05,63.3,20,25,24.88,112,0,93.6,2006,3
1,38,82,9,4,24,24,1,10,0.0,21.86,6,100,4.18,20,0,1.68,2006,3
3,38,82,9,4,24,19,1,8,0.0,21.86,1,1,9.9,25,0,2.5,2006,3
4,38,82,9,4,24,35,1,16,0.0,21.86,4,14,6.37,20,0,4.8,2006,3
1,32,87,18,6,44,75,1,12,0.0,52.12,2,1,7.54,125,0,1.86,2006,3
5,38,82,9,5,24,57,1,26,0.0,22.03,2,20,21.02,36,0,9.76,2006,3
6,32,87,18,6,44,51,1,24,0.0,52.12,15,10,100.99,20,0,273.75,2006,3
7,32,87,18,6,44,7,1,3,0.0,52.12,35,40,36.87,15,0,131.6,2006,3
8,38,82,9,5,24,30,1,13,0.0,22.03,6,1,26.38,10,0,22.02,2006,3
8,32,87,18,6,44,18,1,7,0.0,52.12,50,18,27.63,42,0,277.0,2006,3
1,54,13,4,3,7,11,2,5,0.0,20.01,10,25,26.77,22,30,56.7,2006,3
2,43,5,6,7,34,4,2,2,0.0,59.71,25,15,20.63,53,0,32.25,2006,3
